ID,Sentence,VALIDITY
15885,je cherche un Train de figueres à gourdon,VALID
15886,lausanne → Digne-les-Bains,VALID
15887,aller de Beziers a Vincennes en passant par La Rochelle,VALID
15888,DE BOURGES À ANNECY,VALID
15889,quel train existe entre castres et auch,VALID
15890,"je veux un train ['bruxelles', 'Bruxelles', 'brux', 'bruxel'] > Châteauroux",VALID
15891,comment me rendre à tarbes depuis genève,VALID
15892,ALLER DE BESANÇON À ANTIBES EN PASSANT PAR FONTENAY-SOUS-BOIS,VALID
15893,peux-tu me calculer un trajet Grenoble Lyon,VALID
15894,"arrivée ['strasbourg', 'Strasbourg', 'strasbour', 'strasburg'] départ Dax",VALID
15895,je voudrais aller de vannes à Limoges,VALID
15896,"🚂  je  veux  aller   de   ['brest',  'Brest',  'brestt',  'bres']   à   Gap",VALID
15897,"comment me rendre à ['tours', 'tours', 'tour', 'toursse'] depuis rodez",VALID
15898,de tarbes à roubaix,VALID
15899,JE VOUDRAIS ALLER DE DIGNE-LES-BAINS À BERGERAC,VALID
15900,on part d'où Pour aller à bourges,VALID
15901,"je  pars   de   ['pau',  'Pau',  'pauu',  'pa']  pour  rejoindre  Nevers",VALID
15902,"train ['tours', 'Tours', 'tour', 'toursse'] Issy-les-Moulineaux stp",VALID
15903,dep Belfort arr Villeneuve-d'Ascq ✈️,VALID
15904,NEUILLY-SUR-SEINE TOULON SVP,VALID
15905,comment aller a clichy depuis Sarlat-la-caneda,VALID
15906,arrivée figueres départ Arcachon,VALID
15907,je dois aller à béziers en partant de Mont-de-Marsan,VALID
15908,trajet depuis Briançon vers Amiens,VALID
15909,"comment aller a Sartrouville depuis ['nimes', 'nîmes', 'nime', 'nim']",VALID
15910,"✈️ Antibes -> ['annecy', 'Annecy', 'anneci', 'anne']",VALID
15911,depart Villeurbanne dest tarbes,VALID
15912,je veux quitter Paris pour aller à Tourcoing,VALID
15913,"de   ['luxembourg',  'Luxembourg',  'lux',  'luxemb']  vers  clichy",VALID
15914,Montauban Vincennes Svp,VALID
15915,"Genève ['nimes', 'nîmes', 'nime', 'nim']",VALID
15916,💨 je pars de Champigny-sur-Marne pour rejoindre Poitiers,VALID
15917,donne moi un trajet de vannes à privas,VALID
15918,"['ROUEN', 'ROUEN', 'ROUENN', 'ROU'] - LIMOGES",VALID
15919,depart pantin dest briançon,VALID
15920,Grenoble > Nancy,VALID
15921,je cherche un train de Metz à Évreux,VALID
15922,chartres → castres,VALID
15923,train beziers Hendaye,VALID
15924,"Comment Me rendre à évry depuis ['orleans', 'orléans', 'orlean', 'orléan']",VALID
15925,JE CHERCHE UN TRAIN DE ISSY-LES-MOULINEAUX À GAP,VALID
15926,"je pars de arles pour rejoindre ['grenoble', 'Grenoble', 'grenoblle', 'grenob']",VALID
15927,billet Dax Brest pour un rdv,VALID
15928,train annecy Mende,VALID
15929,Je veux Rejoindre Dax depuis nancy,VALID
15930,auxerre → moulins,VALID
15931,TRAIN NIORT BAYONNE AVEC MES BAGAGES,VALID
15932,🚄  billet  cannes  calais,VALID
15933,"peux-tu me trouver un train de ['brest', 'brest', 'brestt', 'bres'] à la seyne-sur-mer",VALID
15934,"je veux aller de ['angers', 'angers', 'anger', 'ang'] à la seyne-sur-mer",VALID
15935,"itinéraire  ['poitiers',  'Poitiers',  'poitier',  'poit']  Sète",VALID
15936,j'ai besoin d'aller de Sarlat-la-Caneda a Calais,VALID
15937,Comment aller a strasbourg depuis Belfort,VALID
15938,j'aimerais aller de Castres jusqu'à Dax,VALID
15939,JE VOUDRAIS ALLER DE CAHORS À COURBEVOIE,VALID
15940,de le mans vers nevers,VALID
15941,aller de Grenoble à Rouen 🚄,VALID
15942,"je veux rejoindre Cergy depuis ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
15943,"je souhaite me rendre à troyes depuis ['montpelié', 'montpellier', 'montpelier', 'montpel']",VALID
15944,"billet  Agen  ['avignon',  'Avignon',  'avignonn',  'avign']",VALID
15945,"j'ai besoin d'aller de ['montpelié', 'montpellier', 'montpelier', 'montpel'] a Amiens",VALID
15946,on  part  d'où  pour  aller   à   clermont-ferrand,VALID
15947,NANTERRE -> HYERES,VALID
15948,"train marseille ['grenoble', 'grenoble', 'grenoblle', 'grenob']",VALID
15949,"chui  a  ['besancon',  'besancon',  'besanc',  'besan']  je  dois  aller  Sur  nevers",VALID
15950,"donne  moi  un  trajet   de   évreux   à   ['brest',  'brest',  'brestt',  'bres']",VALID
15951,"quels trains sont dispo de ['calais', 'calais', 'calai', 'cal'] vers lorient",VALID
15952,DEP NANTES ARR VINCENNES,VALID
15953,montauban → mont-de-marsan,VALID
15954,de p  Périgueux  arr  Châteauroux,VALID
15955,nancy → villeneuve-d'ascq,VALID
15956,PEUX-TU  ME  TROUVER  UN  TRAIN  DE  AUXERRE  À  AGEN,VALID
15957,"je veux quitter Brest pour aller a ['nancy', 'Nancy', 'nancie', 'nanc']",VALID
15958,je veux rejoindre avignon depuis gap,VALID
15959,ALLER SIMPLE DE CHÂTEAUROUX À DAX,VALID
15960,"arrivée ['grenoble', 'Grenoble', 'grenoblle', 'grenob'] départ Millau",VALID
15961,itinéraire Brest Bordeaux 📍,VALID
15962,comment me rendre a rodez depuis luxembourg,VALID
15963,évreux lille svp,VALID
15964,JE  VEUX  REJOINDRE  SARLAT-LA-CANÉDA  DEPUIS  CARCASSONNE,VALID
15965,je dois aller à Vincennes en partant de Nanterre,VALID
15966,peux-tu me trouver un train de Digne-les-Bains a Agen,VALID
15967,j'aimerais aller de Clermont-Ferrand jusqu'à Digne-les-Bains,VALID
15968,mérignac  >  nanterre  ✈️,VALID
15969,quels trains sont dispo de la seyne-sur-mer vers pantin 🚆,VALID
15970,billet nanterre lille pour un rdv 🚄,VALID
15971,"quels trains sont dispo de niort vers ['grenoble', 'grenoble', 'grenoblle', 'grenob']",VALID
15972,aller a Bergerac depuis Narbonne 🚄,VALID
15973,aller de gap à la rochelle 🚄,VALID
15974,"biarritz  -  ['cannes',  'cannes',  'cann',  'can']",VALID
15975,train narbonne colmar stp,VALID
15976,CHUI A DAX JE DOIS ALLER SUR VERSAILLES,VALID
15977,peux-tu me calculer un trajet mulhouse niort,VALID
15978,aller de montpellier a villeurbanne En passant par bordeaux,VALID
15979,"j'aimerais aller de drancy jusqu'à ['toulon', 'toulon', 'toulonn', 'toul']",VALID
15980,on part d'où pour aller à Auxerre,VALID
15981,je  voudrais  aller   de   luxembourg   à   la  rochelle,VALID
15982,voyage Biarritz Clamart,VALID
15983,trajet Châlons-en-Champagne libourne pour ce soir,VALID
15984,je  dois  aller   à   Drancy  en  partant   de   Sartrouville,VALID
15985,itinéraire Saint-Étienne briançon,VALID
15986,"de p  ['rennes',  'Rennes',  'renne',  'ren']  arr  Figeac",VALID
15987,Dax Millau svp,VALID
15988,j'ai besoin d'aller de issy-les-moulineaux a champigny-sur-marne,VALID
15989,🎫 je pars de vincennes pour rejoindre roubaix,VALID
15990,JE CHERCHE UN TRAIN DE NEUILLY-SUR-SEINE À FOIX,VALID
15991,JVEUX ALLER DE SAINT-JEAN-DE-LUZ A CHÂLONS-EN-CHAMPAGNE,VALID
15992,"aller   de   ['besancon',  'besançon',  'besanc',  'besan']   à   ['pau',  'pau',  'pauu',  'pa']",VALID
15993,CHUI A BOULOGNE-BILLANCOURT JE DOIS ALLER SUR NANTES,VALID
15994,"comment aller a dax depuis ['biarritz', 'biarritz', 'biaritz', 'biar']",VALID
15995,voyage Courbevoie évry,VALID
15996,trajet issy-les-moulineaux Foix pour ce soir,VALID
15997,"de part  ['valence',  'valence',  'valenc',  'val']   de st  genève",VALID
15998,train belfort champigny-sur-marne,VALID
15999,"💨  je  pars   de   ['rouen',  'Rouen',  'rouenn',  'rou']  pour  rejoindre  Sarlat-la-Canéda",VALID
16000,JE PARS DE CASTRES POUR REJOINDRE TARBES,VALID
16001,train colmar nancy avec mes bagages,VALID
16002,train Pantin Mérignac,VALID
16003,j'ai besoin d'aller de Mont-de-Marsan a saint-denis,VALID
16004,peux-tu me trouver un train de Lorient à Agen,VALID
16005,je pars de périgueux arrivée antibes,VALID
16006,aller A arcachon Depuis tourcoing,VALID
16007,jveux aller de champigny-sur-marne a niort,VALID
16008,jveux  aller   de   Cahors  a  Niort,VALID
16009,je cherche un train de La Rochelle à Rodez,VALID
16010,"✈️ TRAJET BRIVE-LA-GAILLARDE ['ORLEANS', 'ORLÉANS', 'ORLEAN', 'ORLÉAN'] POUR CE SOIR",VALID
16011,🎫 jveux aller de Pantin a versailles,VALID
16012,je veux quitter cergy Pour Aller À sète,VALID
16013,DIRECTION GOURDON DEPUIS PESSAC,VALID
16014,je cherche un train de alès à antibes,VALID
16015,jveux  aller   de   Évry  a  Bruxelles,VALID
16016,"dep ['geneve', 'Genève', 'gen', 'gene'] arr Cahors",VALID
16017,📍 JE VEUX REJOINDRE TOURCOING DEPUIS LUXEMBOURG,VALID
16018,comment me rendre à auch depuis dijon,VALID
16019,on  part  d'où  pour  aller  a  hyeres,VALID
16020,trajet Figueres Gap pour ce soir,VALID
16021,"aller  simple   de   ['perpignan',  'perpignan',  'perpign',  'perp']   à   alès",VALID
16022,billet villeurbanne dunkirk,VALID
16023,"Depart Mérignac dest ['pau', 'pau', 'pauu', 'pa']",VALID
16024,JE CHERCHE UN TRAIN DE BÉZIERS À HYÈRES 🚄,VALID
16025,DEPART CALAIS DEST MOULINS,VALID
16026,arrivée Clamart départ Dax,VALID
16027,arrivee  Brest   de part  Hyeres,VALID
16028,J'AI BESOIN D'ALLER DE MONTAUBAN A NEVERS,VALID
16029,"je veux aller de besançon à ['limoge', 'limoges', 'limog', 'limogess']",VALID
16030,JE VEUX UN TRAIN PARIS > PANTIN,VALID
16031,je dois aller à Clermont-Ferrand en partant de Alès,VALID
16032,"je pars de ['bordo', 'bordeaux', 'bordaux', 'bordoeux'] arrivée gap",VALID
16033,JVEUX ALLER DE DUNKIRK A CHARTRES,VALID
16034,Depuis Auch direction Belfort,VALID
16035,je  veux  aller   de   le  havre   à   metz,VALID
16036,aller simple de Arcachon à Sarlat-la-Canéda,VALID
16037,villeneuve-d'ascq vincennes svp,VALID
16038,"✈️   de part  ['pariis',  'paris',  'Pari',  'parri']   de st  Évry",VALID
16039,PEUX-TU ME TROUVER UN TRAIN DE TOURCOING À PARIS,VALID
16040,J'AI  BESOIN  D'ALLER  DE  AMIENS  A  CHÂTEAUROUX,VALID
16041,BILLET MEAUX BÉZIERS POUR UN RDV,VALID
16042,aller de Angers à montauban en passant par Bergerac,VALID
16043,arrivee Châteauroux depart Clamart,VALID
16044,jveux aller de Cergy a Rennes,VALID
16045,je cherche un train de hendaye a libourne,VALID
16046,"donne moi un trajet de villeurbanne a ['nimes', 'nimes', 'nime', 'nim']",VALID
16047,je pars de Colmar arrivée Bordeaux,VALID
16048,quels  trains  sont  dispo   de   figueres  vers  dax,VALID
16049,donne moi un trajet de Blois à Rueil-Malmaison,VALID
16050,arrivée Meaux départ Lorient,VALID
16051,peux-tu  me  calculer  un  trajet  Roubaix  Agen,VALID
16052,peux-tu me calculer un trajet Mulhouse Aix-en-Provence,VALID
16053,quel train Existe entre Brive-la-gaillarde et castres,VALID
16054,donne moi un trajet de Sartrouville à Dax,VALID
16055,🚂 je cherche un train de sartrouville à Albi,VALID
16056,billet Agen clichy,VALID
16057,ÉVREUX AMIENS SVP,VALID
16058,aller de Brive-la-gaillarde à Castres,VALID
16059,Versailles Châlons-en-Champagne,VALID
16060,"JVEUX ALLER DE GRASSE A ['ORLEANS', 'ORLÉANS', 'ORLEAN', 'ORLÉAN']",VALID
16061,"💨 direction ['poitiers', 'Poitiers', 'poitier', 'poit'] depuis foix",VALID
16062,train évreux bayonne avec mes bagages,VALID
16063,dep reims arr aix-en-provence,VALID
16064,je veux quitter Moulins pour aller à Évreux,VALID
16065,je dois aller a limoges depuis poitiers pour voir Ma Mere,VALID
16066,aller a Nanterre depuis Niort,VALID
16067,DEP NARBONNE ARR ARLES 🚂,VALID
16068,Pantin Dunkirk svp,VALID
16069,de valence à drancy,VALID
16070,je souhaite me rendre à Lorient depuis Bobigny ✈️,VALID
16071,voyage Rodez issy-les-moulineaux,VALID
16072,Donne moi un trajet De Millau à paris,VALID
16073,je veux aller de Bruxelles à Rueil-Malmaison,VALID
16074,direction meaux depuis Vannes,VALID
16075,trajet depuis Mont-de-Marsan vers figeac,VALID
16076,de drancy vers Cergy,VALID
16077,comment me rendre à le havre depuis bobigny,VALID
16078,je vais de boulogne-billancourt à rodez,VALID
16079,train Foix Clichy stp,VALID
16080,"je dois aller à ['angers', 'Angers', 'anger', 'ang'] en partant de Lausanne",VALID
16081,on part d'où pour aller à Brive-la-Gaillarde ✈️,VALID
16082,depuis Pau direction Poitiers,VALID
16083,je dois aller à gap en partant de narbonne,VALID
16084,voyage Nantes Amiens,VALID
16085,je voudrais aller de pessac a tourcoing,VALID
16086,ales colmar,VALID
16087,"CARCASSONNE - ['VALENCE', 'VALENCE', 'VALENC', 'VAL']",VALID
16088,"itineraire auch ['marseile', 'marseille', 'marseil', 'marseylle']",VALID
16089,"🚆 BILLET ['ROUEN', 'ROUEN', 'ROUENN', 'ROU'] COLMAR",VALID
16090,"chui a ['perpignan', 'Perpignan', 'perpign', 'perp'] je dois aller sur Mende",VALID
16091,depuis Genève direction Antony,VALID
16092,"['avignon', 'avignon', 'avignonn', 'avign'] -> bobigny",VALID
16093,"QUELS TRAINS SONT DISPO DE ['ANGERS', 'ANGERS', 'ANGER', 'ANG'] VERS ['ROUEN', 'ROUEN', 'ROUENN', 'ROU']",VALID
16094,"donne moi un trajet de ['cannes', 'cannes', 'cann', 'can'] à arles",VALID
16095,peux-tu me trouver un train de Perpignan à Tarbes,VALID
16096,depuis Lyon jusqu'à Hyères,VALID
16097,direction châlons-en-champagne depuis troyes,VALID
16098,depuis Mont-de-Marsan jusqu'à Saint-Étienne 🚄,VALID
16099,train châlons-en-champagne nantes avec mes bagages 💨,VALID
16100,de   Saint-jean- de -luz  vers  tarbes,VALID
16101,itinéraire Issy-les-Moulineaux Courbevoie,VALID
16102,je veux aller de Saint-Jean-de-Luz à Perpignan demain matin,VALID
16103,"train ['toulon', 'Toulon', 'toulonn', 'toul'] Niort stp ✈️",VALID
16104,"direction versailles depuis ['tours', 'tours', 'tour', 'toursse']",VALID
16105,je veux rejoindre niort depuis Limoges,VALID
16106,aller de bergerac à gap,VALID
16107,ALLER DE AGEN À LORIENT EN PASSANT PAR CERGY,VALID
16108,châlons-en-champagne hyères,VALID
16109,comment me rendre a niort depuis Cergy,VALID
16110,je veux rejoindre Nancy depuis Bruxelles,VALID
16111,"comment aller a albi depuis ['nantes', 'Nantes', 'nante', 'nant']",VALID
16112,dep Gap arr Chartres,VALID
16113,"Peux-tu Me calculer Un Trajet ['pau', 'pau', 'pauu', 'pa'] ['mulhouse', 'mulhouse', 'mulhous', 'mulh']",VALID
16114,je veux aller de creteil a perigueux,VALID
16115,📍 billet agen bergerac,VALID
16116,"jveux aller de ['reims', 'reims', 'reim', 'reimss'] a cahors",VALID
16117,"TRAJET ['TOULOUSSE', 'TOULOUSE', 'TOULOUZE', 'TOULOUZ'] BOULOGNE-BILLANCOURT POUR CE SOIR",VALID
16118,peux-tu me calculer un trajet Nevers Hyères,VALID
16119,je cherche un train de auch à Agen,VALID
16120,depart Carcassonne dest grasse,VALID
16121,CHUI A CHARTRES JE DOIS ALLER SUR ROUBAIX,VALID
16122,PANTIN > BORDEAUX,VALID
16123,quel train existe entre Arcachon et Figeac,VALID
16124,depuis blois direction briançon,VALID
16125,voyage blois Évreux,VALID
16126,j'aimerais aller de dijon jusqu'à antony,VALID
16127,je veux aller de Cahors a vannes demain matin,VALID
16128,"DEPUIS  BRIANÇON  JUSQU'À  ['PAU',  'PAU',  'PAUU',  'PA']",VALID
16129,"quels trains sont dispo de ['le mans', 'Le Mans', 'mans', 'man'] vers mérignac",VALID
16130,je dois aller à lille depuis brive-la-gaillarde pour voir ma mère,VALID
16131,TRAIN SAINT-DENIS ANTONY,VALID
16132,je veux quitter angers pour aller à besançon,VALID
16133,DONNE MOI UN TRAJET DE REIMS À BIARRITZ,VALID
16134,billet saint-jean-de-luz hendaye,VALID
16135,libourne -> figueres,VALID
16136,aller de figueres a Montpellier en passant par Vincennes,VALID
16137,de nevers vers fontenay-sous-bois,VALID
16138,"depart ['pau', 'pau', 'pauu', 'pa'] dest neuilly-sur-seine",VALID
16139,de puis  montpellier  jusqu' à   roubaix,VALID
16140,"🚄 je veux un train ['brest', 'Brest', 'brestt', 'bres'] > évry",VALID
16141,📍 voyage la seyne-sur-mer châteauroux,VALID
16142,train Paris Lorient stp,VALID
16143,bayonne amiens,VALID
16144,🎫 peux-tu me trouver un train de Avignon à Calais,VALID
16145,je dois aller à Rouen en partant de Bayonne,VALID
16146,"DONNE MOI UN TRAJET DE GRENOBLE A ['CANNES', 'CANNES', 'CANN', 'CAN']",VALID
16147,aller  a  Cergy   de puis  Rennes,VALID
16148,de Issy-les-Moulineaux vers clamart,VALID
16149,je dois aller a clermont-ferrand Depuis ales pour Voir Ma Mere,VALID
16150,je veux un train Bayonne > Cahors,VALID
16151,Montauban > saint-denis,VALID
16152,billet Périgueux Rodez pour un rdv,VALID
16153,Niort Bergerac,VALID
16154,"grasse ['orleans', 'orléans', 'orlean', 'orléan']",VALID
16155,je veux quitter cannes pour aller à brive-la-gaillarde,VALID
16156,comment me rendre à Figeac depuis Metz,VALID
16157,"jveux  aller   de   ['orleans',  'orléans',  'orlean',  'orléan']  a  Chartres",VALID
16158,Alès → pantin,VALID
16159,"trajet  annecy  ['reims',  'reims',  'reim',  'reimss']  pour  ce  soir",VALID
16160,aller a troyes depuis besançon,VALID
16161,je veux un train Niort > Dunkirk,VALID
16162,"j'aimerais aller de lorient jusqu'à ['pau', 'pau', 'pauu', 'pa']",VALID
16163,"de ['avignon', 'avignon', 'avignonn', 'avign'] à ['calais', 'calais', 'calai', 'cal']",VALID
16164,quels trains sont dispo de vincennes vers rueil-malmaison,VALID
16165,COMMENT ME RENDRE À BRIANÇON DEPUIS AGEN,VALID
16166,sète - gap,VALID
16167,"train bergerac ['le havre', 'le havre', 'havre', 'hav'] stp",VALID
16168,je pars de drancy pour rejoindre Albi,VALID
16169,Niort Bergerac svp,VALID
16170,TRAIN COURBEVOIE CHÂLONS-EN-CHAMPAGNE STP,VALID
16171,depart cannes dest hyeres,VALID
16172,direction laval depuis rueil-malmaison,VALID
16173,ITINÉRAIRE SÈTE ANTONY,VALID
16174,VOYAGE AVIGNON PARIS,VALID
16175,"jveux  un  train  pour  ['reims',  'reims',  'reim',  'reimss']   de puis  ['avignon',  'avignon',  'avignonn',  'avign']",VALID
16176,"comment me rendre à Brest depuis ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
16177,"je veux quitter ['bordo', 'bordeaux', 'bordaux', 'bordoeux'] pour aller à ['nice', 'Nice', 'nise', 'niss']",VALID
16178,arrivée châteauroux Départ bergerac,VALID
16179,"on part d'où pour aller a ['limoge', 'limoges', 'limog', 'limogess']",VALID
16180,Hyères Strasbourg,VALID
16181,brest bergerac,VALID
16182,quel train existe entre saint-jean-de-luz et le mans,VALID
16183,trajet depuis hendaye vers Nîmes,VALID
16184,🚂 depart Bobigny dest Châlons-en-Champagne,VALID
16185,"brest > ['le havre', 'le havre', 'havre', 'hav']",VALID
16186,"voyage ['tours', 'Tours', 'tour', 'toursse'] Blois",VALID
16187,je  dois  aller   à   Dunkirk   de puis  Cergy  pour  voir  ma  mère,VALID
16188,je cherche un train de Limoges à Pantin,VALID
16189,"train Évreux ['reims', 'Reims', 'reim', 'reimss']",VALID
16190,je dois aller à Agen en partant de Reims,VALID
16191,chui a Saint-Denis je dois aller sur arles,VALID
16192,JVEUX ALLER DE MÉRIGNAC A NANTES,VALID
16193,je veux quitter gap pour aller à Rueil-Malmaison,VALID
16194,"direction bordeaux depuis ['perpignan', 'perpignan', 'perpign', 'perp']",VALID
16195,j'ai besoin d'aller de le mans a drancy,VALID
16196,peux-tu me trouver un train de Colmar à Châteauroux,VALID
16197,"J'aimerais Aller de ['le havre', 'le havre', 'havre', 'hav'] jusqu'à villeurbanne",VALID
16198,quels trains sont dispo de metz vers dax,VALID
16199,💨 je souhaite me rendre à Bourges depuis Châlons-en-Champagne,VALID
16200,"je voudrais aller de Valence à ['clermont ferrand', 'clermont-ferrand', 'clermont', 'clerm']",VALID
16201,boulogne-billancourt -> bordeaux 🎫,VALID
16202,je dois aller à nice en partant de rueil-malmaison,VALID
16203,TRAJET DEPUIS SARLAT-LA-CANÉDA VERS STRASBOURG,VALID
16204,donne moi un trajet de Antibes à roubaix,VALID
16205,"depuis pessac direction ['nancy', 'nancy', 'nancie', 'nanc']",VALID
16206,"jveux un train pour Bergerac depuis ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
16207,je veux aller de Lille à Pantin,VALID
16208,ALLER DE VERSAILLES À TOULON,VALID
16209,Agen > Drancy,VALID
16210,"✈️ je veux quitter ['luxembourg', 'luxembourg', 'lux', 'luxemb'] pour aller à nancy",VALID
